,dzr_sng_id,MSD_sng_id,MSD_track_id,valence,arousal,artist_name,track_name
24,3286433,SOPUSNZ12A6D4F9684,TRGPEFG128F429BBEA,0.0695174685145,-0.134956069983,Röyksopp,Poor Leno
25,631055,SOKYZXU12A8C138AF2,TRURIPH128F42903BE,1.0719011311700002,0.8468301807240001,Gareth Gates,Lies
26,3181482,SODZEWG12A6D4F6D29,TRKIBUW128F146F825,1.5412568207600001,1.70416465317,Tina Turner,River Deep Mountain High (Recorded Live In London '99)
27,11357320,SOYSDBO12AB017F25E,TRYTRDD128F930BAF5,0.37332522108000005,-0.9231506656209999,Mount Sims,Rational Behavior
28,689484,SOBYOTM12A67AD75F8,TRLOWNC128F14B1399,0.37332522108000005,-0.9231506656209999,Seeed,Stand Up
29,2960303,SOJSXML12A6D4FAC3C,TRWSXNX128F148B397,0.535234741909,0.22610773114100002,Eve,Satisfaction
30,107750192,SOBKQKB12A58A7743B,TRJNUXC128F92EF7CC,-1.04019947199,-0.06581619317250001,New Order,This Time of Night
31,4645600,SOPKCDV12AB018E66B,TRIALOQ12903CBE293,0.869969032158,-1.32877127624,Townes Van Zandt,I'll Be Here In The Morning
32,80273738,SOUWROC12A8C141CF3,TRVZWFQ128F42B2DE8,-1.2842332441500002,0.165967012898,Evanescence,Lithium
33,3972348,SOZPTRZ12A8C13B186,TRILEBI128F42A3B2D,0.37332522108000005,-0.9231506656209999,Cibelle & Spleen,Mad Man Song
34,7419497,SOZAOWT12AB017DC2F,TRASMJR128F92FE742,1.0719011311700002,0.8468301807240001,Alison Krauss / Union Station,Crazy As Me
35,3923661,SOEJHBX12A8C1381C6,TRGEXYI128F425A133,0.815392789182,0.662457175897,Sam and Dave,Soul Man
36,1173723,SOVGOAY12A67ADBAD4,TRYYTUP128F4298472,1.14285024704,1.07115066993,Robin Thicke,Everything I Can't Have
37,4087068,SOHFGKG12A6701C429,TRFHCVW128E078EB45,-1.83974143158,0.339804417448,Sheryl Crow,Picture
38,575687,SOZXFSI12A58A7D50B,TRGZSGA128F42ACE04,0.815392789182,0.662457175897,John Mayer Trio,Vultures
39,6373728,SOAMSOW12A58A7CF1C,TRNADCV128F92CB60B,0.411528591163,-1.49931630571,Slightly Stoopid,Wiseman
40,3118923,SOKOSFI12A6D4F75AE,TRIFMAM128F145A19E,-1.04838590843,0.335195092328,Richard Ashcroft,Why Do Lovers?
41,4188429,SONOYIL12AB017EFEA,TRXHLHK128F931BAE4,0.955471812821,-0.806381095894,Owl City,Cave In
42,3339941,SOYZWXI12AB0183D39,TRFWUVP128F933D429,1.0719011311700002,0.8468301807240001,Mel Carter,Hold Me_ Thrill Me_ Kiss Me
43,991188,SOOAHQV12A8C139881,TRWPGIH128F428F6EB,1.1783248049700001,1.18331091453,The Partridge Family,Sleigh Ride
44,94359728,SOQKKJG12AB017D7E2,TRSKDWQ128F9326107,1.0719011311700002,0.8468301807240001,Flyleaf,Tiny Heart
45,71991582,SOJRXKZ12A81C2341C,TRTHUGV128F92F904B,0.185037182815,-1.21814747335,Clinic,Come Into Our Room
46,10686699,SOQRYJV12AB01859B0,TRTOHGE12903CE9358,-1.4877246643900002,-0.36081300089699997,Brandi Carlile,Pride And Joy
47,821893,SOVJVXR12A6701C0C8,TRRUPLJ128E07886A3,1.1783248049700001,1.18331091453,Hard-FI,Cash Machine
48,750497,SOFZOTX12A67ADF6DB,TRIGMHH128E0796555,-0.0291745708645,-1.5062302933899998,Morcheeba,Over And Over
49,548274,SOQUWFK12A6D4F9808,TRPOJNO128F42AE435,-0.63451606587,0.041734726313300004,Shayne Ward,That's My Goal
50,3960980,SOBCNKD12A8C133633,TRHYKTU128F4276E24,1.5412568207600001,1.70416465317,Laura Nyro,Stoned Soul Picnic
51,65006679,SOPPZGK12AF72A6C1F,TRFWLDO128F93613DF,-1.04019947199,-0.06581619317250001,Joe Bonamassa,Ball Peen Hammer
52,15680436,SOPPKUG12A8C132E6E,TREUUOT128F4273F44,-1.1002333392599999,-0.00743140831352,Leonard Cohen,Story Of Isaac
53,805925,SOUBNFT12A67020A7D,TRBYTKU128E07915E7,-1.8315549951299999,-0.8816667395350001,All Saints,Trapped
54,562489,SOKIBSD12AB017B1B4,TRHEBDB128F92E9FC0,0.218692532651,1.4030220786200003,Shakira,Don't Bother
55,910482,SOHVJKX12A670208ED,TRTMAGH128F4241A8A,-0.38255574413099996,-0.19948662167300002,The Cardigans,For What It's Worth
56,68999903,SOMHQSN12A8C1418BB,TRWCUEQ128F92DAFFB,-0.517359064281,-0.012348021772499999,Bloc Party,Signs
57,65690440,SOVMNCJ12A6D4FA235,TRICOYT128F92EA2EC,-1.5504873438100002,1.6903366778100002,Slayer,Angel Of Death
58,833529,SOVKSGQ12A8C13295B,TRNVPGB128F426D827,1.5412568207600001,1.70416465317,Janis Joplin,Easy Rider
59,70859979,SONVRAH12A8C1318A4,TRCGRCO128F426692A,0.722613176124,-0.0381602424484,Babyface,For The Cool In You
60,72935764,SOKZWYR12A6D4FBE64,TRYUJGL128F1499985,-1.00472491405,0.869876806328,Recoil,Stalker
61,1096022,SOJNZPL12A58A7D9FF,TROIZTZ128F422BC5D,-0.431674362809,0.0955101860516,Elisa,Yashal
62,4123053,SOONJZK12AB0184934,TRCTBGL128F9359235,-0.163341168178,-0.244043431169,Keri Hilson,Energy
63,560275,SOSAJDK12AB01830AA,TRBJGAU128F42A963F,-1.0598469194600002,-0.31471974969,Faithless,Bring My Family Back
64,73913307,SOHZNUA12A8C13C1BC,TRLYVEP128F429B8CA,1.19196886571,1.7548672294999998,Bishop Allen,The News from Your Bed
65,2114571,SOGQPOC12A6D4F5938,TRMYVWB128F147CC8D,-0.34162356189900006,-0.0934721438967,Metallica,Tuesday's Gone
66,2432755,SOJBMSC12A6D4F68F7,TRBBCKU128F14568C5,-1.05657234488,0.736206377828,B.B. King,How Blue Can You Get?
67,3142378,SOIIUHI12AB017B43B,TRDEWBL128F92E46EE,1.5412568207600001,1.70416465317,Tina Turner,Addicted To Love (Live)
68,2263741,SOQZUWU12A6310D7D2,TRPTWUF128C7196390,0.37332522108000005,-0.9231506656209999,Common / Bilal,Aquarius
69,2754468,SOWOQEC12A6D4FBEEB,TRMBHHC128F14A4249,1.0719011311700002,0.8468301807240001,Diana Krall / Ray Brown / Stanley Turrentine,I Love Being Here With You
70,3110358,SOJNPFN12A6D4F6716,TRBFGFJ128EF3554EE,-0.914674113143,-0.227142572397,Tracey Thorn,By Piccadilly Station I Sat Down And Wept
71,1003549,SOCFDSV12A58A77E78,TRMAPGT128F92FFBB9,0.37332522108000005,-0.9231506656209999,Keni Burke,Risin' To The Top
72,974845,SOQNVMG12AF72A455B,TRRJREI128F4264A5D,-1.04019947199,-0.06581619317250001,Billy Joel,I've Loved These Days
73,15587478,SOYZWPV12A8C13CF13,TRGROQE128F42A4AD8,-1.6268940839700001,0.1508220875,Avril Lavigne,Naked
74,63103302,SOMKDZU12AB0185690,TRKIQGH12903CB5C2F,0.793562291992,1.04042183579,Angus & Julia Stone,And The Boys
75,549195,SOGQGRD12AF6E56110,TRWSXPD128F4259F3B,-0.784600734053,-0.724949685431,Opeth,In My Time Of Need
76,3133595,SODCJDX12A6310D8E0,TREBELW128E0781EB0,0.815392789182,0.662457175897,Ben Folds Five,Jackson Cannery
77,786748,SOHGWQF12A6702124F,TRVEDVT128F146E5D4,-1.37038574199,0.8883141068100001,Cher,Strong Enough
78,581935,SOKOTER12AF729ED7D,TRFVQQE128F427EDBF,-1.1957417644700001,-0.134956069983,Crossfade,Cold
79,2229884,SONEPPU12A58A7EB97,TROLSBW128E0792A43,-0.761860632811,1.34771017717,Hole,Celebrity Skin
80,2283879,SOJLLBU12A6D4F8D3D,TRUYECV128F147F570,0.37332522108000005,-0.9231506656209999,Cocteau Twins,Know Who You Are At Every Age
81,41105961,SOSJLXU12A6310F2B2,TRVLECJ128E078235B,-1.28306375323,-0.660419133742,The Verve,So Sister
82,98664212,SOEENDQ12D021911F8,TROONSE12903CEB092,0.37332522108000005,-0.9231506656209999,Hot Chip,Take Care
83,85753980,SOYPXQP12A8C14383B,TRZLIAQ128F92C6119,-1.64053814472,-0.665028458862,The Afghan Whigs,When We Two Parted
84,3965191,SOWMKIW12A58A7CE1F,TRHLPCL128F426D46C,0.486570925254,0.390506993776,Stars,Elevator Love Letter
85,109179234,SOGZQVP12AB0180A06,TRLQDAV12903CF23C8,-1.70057201199,1.84244440679,The Haunted,99
86,30514241,SOUYDFT12AB01821B5,TROXQHT128F932680E,-1.05657234488,0.736206377828,The Decemberists,Here I Dreamt I Was an Architect
87,3156457,SODDEGW12A6D4FA7DD,TRLBGXS128E0780CE7,0.37332522108000005,-0.9231506656209999,Kelis,Rolling Through The Hood
88,884234,SOTLSNH12AB0185382,TRKMHAQ128F932AB05,-0.559928533802,0.0033236836378299998,Charlotte Sometimes,How I Could Just Kill A Man
89,104998890,SOSOCRS12A6701D1E2,TRLQWPJ128E079240A,-0.832809748679,-0.0581339846411,Chris Cornell,Steel Rain
90,776487,SOTMACD12A6D4F726A,TRDVBOR128F14782FA,1.5412568207600001,1.70416465317,Get Cape. Wear Cape. Fly,Call Me Ishmael [Single & Album Version]
91,3167852,SOGBXFP12A8C141D46,TRWGACE128F429E0D4,1.1783248049700001,1.18331091453,Wizzard,I Wish It Could Be Christmas Everyday
92,4124700,SOIEXLR12A6310D8F1,TRVRYCJ128F42BA53C,-1.4877246643900002,-0.36081300089699997,The Rolling Stones,Memory Motel
93,2437177,SOXVAYZ12A67AE10B5,TRBUUGA128EF342B1C,0.37332522108000005,-0.9231506656209999,Ocean Colour Scene,The Downstream
94,1089880,SOATHBH127D9785300,TRQMHNE128F4214DFA,0.37332522108000005,-0.9231506656209999,Sting,Don't Stand So Close To Me
95,63403877,SONXWXD12A6D4FB233,TRACKRZ128F14934AA,0.37332522108000005,-0.9231506656209999,Junior Kelly,Rasta Should Be Deeper
96,3110364,SOQCTUF12A8C1313CA,TRLPXCB128F4247F62,-0.740030135621,0.667066501017,Emery,After The Devil Beats His Wife
97,54345811,SOKXCRM12AB01859CA,TRWUWLY128F933AC69,-0.18062364512200002,-1.19971017286,Mugison,2 Birds
98,1089658,SOUVSUL12A8C13FEC5,TRUXDHN128F429222D,-0.26385241565900003,-0.254798523121,Portishead,We Carry On
99,15347349,SOTBYUQ12CF5F873A4,TRBKNBO128F426A4F8,-1.05657234488,0.736206377828,Bob Dylan,Romance In Durango
100,17976895,SOIVYSK12A6D4F7492,TRBTWEP128F14566D5,0.9436469601749999,0.75464367831,Night Ranger,When You Close Your Eyes
101,63156465,SOPMCFZ12AF72A510E,TRRVFQY12903CF5E6B,-1.4004026756299999,1.5382289488299998,Arsis,Worship Depraved
102,2654326,SOGJNVW12AF72A2A61,TRCEYLK128F425A46B,-0.38255574413099996,-0.19948662167300002,Dido,White Flag
103,1093600,SOHOFIR12AB0182927,TRZWNMS128F93352DA,0.722613176124,-0.0381602424484,Dionne Warwick / Wynonna Judd,Anyone Who Had A Heart
104,3017379,SOTKIOQ12AB0180579,TRPHSXW128F92F0761,-0.34162356189900006,-0.0934721438967,The Friends Of Distinction,Going In Circles
105,73919602,SOLEUIG12A6D4F9E8A,TRYNMOX128F1497D91,-0.44349921545599996,0.837611530483,Antony & The Johnsons,Deeper Than Love
106,2654332,SOJAUVU12CF5169F95,TRZJGUD128F42AE2D0,-0.356177226695,-0.35620367577600004,Dido,Who Makes You Feel
107,1143637,SOOFAQQ12CF5465266,TRARFVY128F93086DE,-0.508081102975,-0.088862818776,The Cure,Lullaby
108,18034491,SOBOQEN12A58A7C623,TRYWWQC128F933761F,0.57525732009,-0.342375700414,Gary Allan,Learning How To Bend
109,924082,SOEVXRZ12D021B286B,TRRQTYC128F42501DF,0.57525732009,-0.342375700414,Mary J. Blige,If You Love Me?
110,2457697,SONHGEK12A8C144ED0,TRFFOZQ128E0789C8A,-0.8018832109909999,0.18923313017499999,Finch,Reduced To Teeth
111,3106512,SOAUBGU12A6701C57A,TRGAOLV128E0789D40,-0.052369474129099994,-0.0987399440306,Coldplay,Swallowed In The Sea
112,1013772,SOOGHBU12A8C134C3F,TRCMGNP128F4264F4F,1.0719011311700002,0.8468301807240001,Tears For Fears,Sorry
113,15482528,SORXDWP12A8C13F129,TRIZQTF128F42AE142,-1.9352498567900003,-0.655809808621,Dixie Chicks,Voice Inside My Head
114,828874,SOFJOVK12B0B80BD62,TRMJRVT128F1482521,-0.308877816114,-0.10269079413799999,Faith No More,The Gentle Art Of Making Enemies
115,2958893,SORROPN12A8C145D02,TRXMGQV128F92D4673,-0.409843865619,-0.10730011925899999,Tom Waits,Black Wings
116,108643970,SOBIFZM12A6D222879,TRJPMCX12903CF1B39,-1.05657234488,0.736206377828,Rotting Christ,Dying
117,104998884,SOJLYMY12A6701D1DF,TROXKWK128E0792407,0.526138701412,-1.62837740909,Chris Cornell,Sweet Euphoria
118,7860278,SOCDUJT12AB017D26F,TRDOPJI12903CEC4A4,1.5412568207600001,1.70416465317,Teddybears Sthlm,Cobrastyle
119,89387371,SOECIFL12A6D4F78FE,TRASYNO128F146EDB3,-0.867374702562,-0.548258889135,Wilco,I Am Trying to Break Your Heart
120,13131857,SOLHUPF12AB017FE5A,TRRHSXF128F9324F4C,1.00368082745,0.720073739905,Calvin Harris,The Rain
121,82524068,SOIJZQW12A8C14413A,TRFAXGO128F9331277,0.37332522108000005,-0.9231506656209999,Ginuwine,Tell Me Do U Wanna
122,3112956,SOIDUDP12A6D4FAE0C,TRMTLCE128F14875ED,-0.8419057891769999,-0.932369315862,Badly Drawn Boy,Nothing's Gonna Change Your Mind
123,1115698,SOCIXOJ12A8C12FD83,TRJYPBY128F423E5AD,1.1783248049700001,1.14182698845,The Puppini Sisters,It's Not Over (Death or the toy piano)
124,3133740,SOIHVFO12AF72A7F8E,TROXMUA128F1491A41,0.13500896008500002,-0.0473788926898,Spice Girls,2 Become 1
125,13165989,SOTFYZJ12A8C146CF3,TRXQQVW128F92F1635,1.1783248049700001,1.18331091453,Jc Chasez,She Got Me
126,1160207,SOADNZV12A67020EFE,TRXZAWJ128E0792C1F,0.37332522108000005,-0.9231506656209999,Tricky,My Evil Is Strong
127,87384883,SOWZHWJ12A670208C0,TRFXFKT128E078D735,0.37332522108000005,-0.9231506656209999,Stateless,Exit
128,2483149,SONUTDI12AC4689F85,TRYFYAW12903CF9F5B,1.0719011311700002,0.8468301807240001,Doris Day,Move Over Darling
129,806960,SONXGIQ12A8AE47E34,TRMFDKQ128F42440C6,0.39515571827,0.136994112138,A-Ha,Turn The Lights Down
130,108545836,SODGGOE12AF72A4068,TRGMNWU12903CF1215,-1.23530954062,-0.171830670948,Dark Tranquillity,At Loss For Words
131,863134,SOGKSBR12A8C136FEE,TRWCKBV128F427C80A,0.37332522108000005,-0.9231506656209999,Bernard Butler,Woman I Know
132,967420,SOPUKCI12AF72A4EB4,TRVMWGG128F930E6EA,0.37332522108000005,-0.9231506656209999,Goodie MoB,Still Standing
133,2497882,SOZTKIL12A6D4F93B3,TRIMBRR128F1467536,-0.8364481648800001,-0.13034674486199999,John Hiatt,Feels Like Rain
134,587149,SOWRWNJ12A8C13949C,TROEAZQ128F427F471,0.815392789182,0.662457175897,Frankie J,Just Can't Say It's Love
135,108608030,SOJUXFL12A67ADE795,TRJXJQQ12903CEF331,-0.94196223463,-0.0612068680518,Tiamat,Love Is As Good As Soma
136,950298,SOAHMNB12A8C130EE8,TRCHDFM128F423EE4E,0.41016418508900004,-0.349289688095,Badly Drawn Boy,Stone On The Water
137,61677274,SOESAES12A8C139A7B,TRRIPIS128F429326A,0.9845791424060001,-0.010504291724200003,ATB,Feel Alive
138,6523608,SOEGCSN12A81C225A4,TRXSMUD128F4296A8D,-0.63451606587,0.041734726313300004,James Taylor,Fire And Rain
139,3135443,SOYVTBB12AF72AC610,TRJFQQP128F146A5BF,-0.330708313304,-0.0965450273074,A Perfect Circle,Orestes
140,2506157,SOOBOCP12A67AE181B,TRCQRRP128EF3432EF,0.526138701412,-1.62837740909,Bernard Fanning,Believe
141,105291618,SOPJIQE12AF72A442F,TRAAKBQ12903CACE08,-1.05657234488,0.736206377828,Cocteau Twins,In Our Angelhood
142,3437909,SOXIBQA12AB01829DC,TRHPXMN128F9330758,-0.120589777849,0.6993317768619999,Daniel Merriweather,Impossible
143,94676702,SOSZGJP12A8C144DEE,TRCDONN128F92CA4F0,0.815392789182,0.662457175897,Ace of Base,Voulez-Vous Danser
144,3179885,SOPSZXN12A8C137838,TRHPMNY128F42646BD,-1.04019947199,-0.06581619317250001,Tim Christensen,Love Is A Matter Of...
145,7859604,SORNIJV12A8C13786B,TRDZJAT128F4284624,-0.867374702562,-0.548258889135,William Shatner,It Hasn't Happened Yet
146,4208905,SOCMLHO12D021B2326,TRGMJPX128F92E8C18,1.1783248049700001,1.18331091453,Lily Allen,Shame For You
147,69149091,SONNISE12AF72A2915,TRIXDOM128F429293F,-0.423487926363,-0.13956539510399998,Fantasia,Truth Is
148,3127721,SOGOBXJ12A6D4F638A,TRVOLKP128F14570EB,-0.7673182571089999,0.9113607324140001,Heart,Soul Of The Sea
149,62180685,SOVVTNL12A81C23586,TRMVTHX128F425DA9C,-1.1711824551299999,1.4368237961700001,Mesh,Self Healing Lie
150,3090941,SOYEPOJ12A58A7BAE0,TRSFMDO128F1464C44,0.37332522108000005,-0.9231506656209999,The Sleepy Jackson,Acid In My Heart
151,6104726,SOIUKBZ12A6D4F82C1,TRISIHH128F1469DBF,-1.08167741665,0.0024018186136900003,Ben Harper,Welcome To The Cruel World
152,3300332,SOLIBJF12A58A76FE9,TROHLBJ128F92E7335,-0.67453864405,-0.08425349365530001,Railroad Earth,Mourning Flies
153,87384897,SOOTKEE12A670208C2,TRSCTEF128F429941E,-0.308877816114,-0.10269079413799999,Stateless,Bluetrace
154,4566263,SOKUGBY12A8C1438E5,TRXOWIL128F92FDFA4,-1.50955516158,1.39994919521,Cheryl Cole,Rain On Me
155,6956622,SOUSZCT12A3F1ED126,TRBYFTP128F92E8ABF,-1.05657234488,0.736206377828,Danzig,How The Gods Kill
156,3189592,SOILSTD12A58A8103D,TRWHAUV128F146DFD9,-0.308877816114,-0.10269079413799999,Van Der Graaf Generator,Door
157,3266935,SORUGHK12A6D4FAF98,TRLEVBA128E0781849,-0.469877732892,-0.8816667395350001,Sondre Lerche,Stupid Memory
158,6097600,SOHDEJE12A58A7BBED,TRAERWZ12903CA720C,-1.5777754653,-0.0058949666035500005,Pillar,Rewind
159,10357223,SOZIJCF12AB0187477,TRFTHIF128F933925F,1.2047033224099999,1.15104563869,The View,Same Jeans
160,2175366,SOTCKQU12A58A7F1E2,TRQMVDG128F421F6D8,0.00766439314399,0.7915182792759999,Matt Nathanson,Weight Of It All
161,2422963,SOSZXMC12A6D4F7BE5,TRSHMAP128F1463752,-0.36754727731299996,-0.939283303543,Lamb,Zero
162,3248376,SOOQQTA12A8C1433EA,TRCFQHK12903CB0D57,1.1783248049700001,1.18331091453,The Knack,My Sharona
163,2541234,SOYOURI12A6D4F93A4,TRIKVYA128F1467525,0.0276756822368,-0.7664336115170001,Toni Childs,Dreamer
164,2800187,SOLQOYX12A8C143263,TRAIFKE128F92D5D36,-0.734572511323,1.1541185220999999,Jonas Brothers / Taylor Swift,Should've Said No
165,545220,SOOUCJG12A8C14342F,TRRDNFS128F92FCC18,-0.113494866262,0.118556811655,Dixie Chicks,Godspeed (Sweet Dreams)
166,13201247,SOAFKUP12A58A7D1DC,TREFWXH128F426A2FC,-0.19699651801399998,0.5241774222760001,Amanda Marshall,Birmingham
167,71688186,SOOHBQU12A6310E075,TRSYYOY128E0782ABF,-0.24065751239500002,0.196915338707,Neil Finn,Sinner
168,962564,SOYZNWM12A8C13D5D7,TRZVWNC128F42AD599,0.37332522108000005,-0.9231506656209999,Angie Stone,Time Of The Month
169,7634973,SOPMSOY12A8C13478F,TRJIXWG128F427D763,0.13864737628499998,-0.36081300089699997,Pearl Jam,Faithful
170,13208505,SOFPIDI12A8C1438EF,TRTRNUV128F92D303F,-1.4959111008300001,0.0401982846033,Kashmir,No Balance Palace
171,1580138,SOXSXEF12A6701F6A5,TRCUZCS128E0792A65,-1.38402980273,-0.58666993181,Counting Crows,Chelsea
172,7675091,SOBTQGG12D021B0E17,TRBKGDE12903CD38D2,0.815392789182,0.662457175897,Elvis Presley,(Let Me Be Your) Teddy Bear
173,7634967,SOWTZFD12AB018A50E,TRZUECX12903CA38AE,1.0719011311700002,0.8468301807240001,Santana,Hold On
174,3128348,SOFMVLW12AB0182B15,TRVCIJN128F92E7388,-0.895572428101,-0.51522539244,Nickel Creek,Doubting Thomas
175,597372,SOVPUUL12A8C1367D1,TRAVDAL128F42891E6,-2.14809720439,-0.277845148724,James Galway,I Will Always Love You
176,3124572,SODJQQQ12A8C134922,TRZUHAI128F42876B8,1.30657897596,1.27549741695,Tavares,Heaven Must Be Missing An Angel
177,108608018,SOMLPKZ12AF729EFBC,TRWNBZQ12903CF41EB,-1.39221623918,-0.18565864630999998,Tiamat,The Return Of The Son Of Nothing
178,2278188,SOAELEN12A8C13EE2F,TRRZSME128F42A7A9A,-1.4004026756299999,1.5382289488299998,Nine Black Alps,Get Your Guns
179,1175622,SOSRKLH12CF5F88723,TRMMUIL128F1463720,0.815392789182,0.662457175897,Eric Clapton,After Midnight
180,1028525,SOTDIKT12A8C136A11,TRXTYGC128F4270096,0.815392789182,0.662457175897,Our Lady Peace,Automatic Flowers
181,939574,SOKMKVR12A8C13F21E,TRLBZQI128F4284A1D,0.815392789182,0.662457175897,Cajun Dance Party,The Firework
182,1157483,SOPUDMO12AB0189C32,TRZUPMQ128EF3518FE,1.0719011311700002,0.8468301807240001,The Cranberries,(They Long To Be) Close To You
183,605870,SOYQLII12A8C143321,TRHJSBO128F4281E8F,-0.308877816114,-0.10269079413799999,Train,Ordinary
184,61662645,SOLWWPI12A6D4FDB32,TRKHLFK128F4229CCF,0.815392789182,0.662457175897,Novaspace,So Lonely
185,15045055,SOMSKYP12A8C1331C8,TRVRQUD128F426442A,0.8754266564550001,-0.743386985914,Augustana,Sunday Best
186,4634589,SORRBVQ12A58A7AA33,TRUVVME12903CBA350,0.724432384221,-0.548258889135,Taylor Swift,Change
187,962216,SOGENGP12A8C13B9E7,TRUKHTE128F428CD8B,-1.04019947199,-0.06581619317250001,Donell Jones,U Know What's Up
188,1157468,SOYQNUK12A6D4F77A9,TRUSXPO128F145FB3D,-0.317973856612,-0.399224043572,The Cranberries,Ode To My Family
189,15440331,SOSBPKL12A8AE47388,TRBYOJK128F425B4E4,1.5412568207600001,1.70416465317,Cartel,The Fortunate
190,86419811,SOMMHQK12A582911FD,TRDZIQP128F147CC46,-0.46305570251999995,-0.738777660793,India.Arie,Good Mourning
191,860398,SOCMNEG12A8C13673F,TRUEONY128F4274687,0.815392789182,0.662457175897,Tori Amos,don't make me come to Vegas
192,19783771,SOSWTPM12AF72A5AC6,TRKFHWY128F4272F9A,-1.70057201199,1.84244440679,Helmet,Turned Out
193,2794328,SOLCEUG12A58A79898,TRMFTNK128F146EDBF,-1.4877246643900002,-0.36081300089699997,Wilco,Radio Cure
194,2885600,SOPGRJA12AF72AA7C4,TRVROLO128F9308685,-1.04838590843,0.335195092328,The Decemberists,Annan Water
195,803603,SOQUWSM12A6D4F59A3,TRUWCVH128EF35FA2B,-1.74969063067,0.920579382655,Of Montreal,Voltaic Crusher/Undrum To Muted Da
196,13853338,SOGRVZN12A8C13D1D2,TRMQOGJ128F4295A6C,-0.18062364512200002,-1.19971017286,Ben Folds,You To Thank
197,953746,SOZGFSJ12A67020A23,TRRKAAW128E0791573,-1.05657234488,0.736206377828,Queens Of The Stone Age,In My Head
198,883765,SOADTHQ12AB01820F6,TRQDAXE128F9320F69,-0.34162356189900006,0.505740121793,Nightwish,Swanheart
199,8112359,SOZSMXB12CF5F86AFF,TREKFNF128F425A033,0.276907191822,-1.0460660021700001,George Michael,Spinning The Wheel
200,15392038,SOOYVPB12A8C13E3F4,TRMYGHX128F42A35E3,0.815392789182,0.662457175897,Lonestar,You Walked In
201,953752,SOEGPBB12AF72A4422,TRGPMQA128F428CD2B,0.9845791424060001,-0.010504291724200003,Queens Of The Stone Age,Broken Box
202,5496534,SOYUCPA12AB018D1D3,TRYMMAZ12903CBCDCA,-1.9352498567900003,-0.655809808621,Noiseworks,Take Me Back
